index,date,rawContent,retweetCount,likeCount,quoteCount,mentionedUsers,hashtags,links,media,inReplyToTweetId,inReplyToUser,retweetedTweet,account,lang,cleanedContent,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,part_of_convo,content_length,word_count,sentiment_score
1764,2015-02-13 11:52:26,"No staff member of the MA is privy to the evaluation or the decision-making process in this case - Pritam Singh
http://t.co/zaqyV3v76t",1,1,0,,,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-pritam-singh', tcourl='http://t.co/zaqyV3v76t', indices=(112, 134))]",,,,,wp,en,No staff member of the MA is privy to the evaluation or the decision-making process in this case - Pritam Singh,1,0,0,0,False,0.95,21,-0.296
1765,2015-02-13 11:51:43,"decision-making to award tender in such a case wld also be the sole remit of the Tender&amp;Contracts Comm - Pritam Singh
http://t.co/zaqyV3v76t",1,1,0,,,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-pritam-singh', tcourl='http://t.co/zaqyV3v76t', indices=(122, 144))]",,,,,wp,en,decision-making to award tender in such a case wld also be the sole remit of the Tender&Contracts Comm - Pritam Singh,1,0,0,0,False,0.9928571428571429,21,0.5423
1766,2015-02-13 08:13:47,"otherwise no one will be clearing rubbish and cleaning lifts! - Lee Li Lian #AHPETC 
http://t.co/1nSDiG9w4U",3,0,0,,ahpetc,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-lee-li-lian/', tcourl='http://t.co/1nSDiG9w4U', indices=(85, 107))]",,,,,wp,en,otherwise no one will be clearing rubbish and cleaning lifts! - Lee Li Lian  ,1,0,0,0,False,0.7571428571428571,16,-0.3595
1767,2015-02-13 08:12:43,"TC then needed to quickly make a decision to invite companies to tender; - Lee Li Lian #AHPETC
http://t.co/1nSDiG9w4U",2,0,0,,ahpetc,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-lee-li-lian/', tcourl='http://t.co/1nSDiG9w4U', indices=(95, 117))]",,,,,wp,en,TC then needed to quickly make a decision to invite companies to tender; - Lee Li Lian ,1,0,0,0,False,0.8285714285714286,18,0.1531
1768,2015-02-13 08:11:12,"As the incumbent conservancy contractor was to cease their services by end June 2013, -  Lee Li Lian
http://t.co/1nSDiG9w4U",1,0,0,,,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-lee-li-lian/', tcourl='http://t.co/1nSDiG9w4U', indices=(101, 123))]",,,,,wp,en,"As the incumbent conservancy contractor was to cease their services by end June 2013, -  Lee Li Lian",1,0,0,0,False,0.8714285714285714,19,0.0
1769,2015-02-13 08:09:33,"#AHPETC had no choice but to respect the company’s decision to withdraw. - Lee Li Lian
http://t.co/1nSDiG9w4U",2,0,0,,ahpetc,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-lee-li-lian/', tcourl='http://t.co/1nSDiG9w4U', indices=(87, 109))]",,,,,wp,en, had no choice but to respect the company’s decision to withdraw. - Lee Li Lian,1,0,0,0,False,0.7714285714285715,16,0.5499
1770,2015-02-13 07:31:19,"1 of them did not even present its audited financial statements to Parliament for the previous 2 FYs. - Png Eng Huat
http://t.co/vMtKDgV5uK",2,0,0,,,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-png-eng-huat/', tcourl='http://t.co/vMtKDgV5uK', indices=(117, 139))]",,,,,wp,en,1 of them did not even present its audited financial statements to Parliament for the previous 2 FYs. - Png Eng Huat,1,0,0,0,False,0.9857142857142858,22,0.0
1771,2015-02-13 07:30:32,"3 of these boards had also been late the previous 2 yrs. - Png Eng Huat

http://t.co/vMtKDgV5uK",2,0,0,,,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-png-eng-huat/', tcourl='http://t.co/vMtKDgV5uK', indices=(73, 95))]",,,,,wp,en,3 of these boards had also been late the previous 2 yrs. - Png Eng Huat,1,0,0,0,False,0.6642857142857143,16,0.0
1772,2015-02-13 07:30:10,"10 stat boards did not present their FY06/07 annual reports to Parliament w/n the 6-month time frame - Png Eng Huat

http://t.co/vMtKDgV5uK",3,0,0,,,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-png-eng-huat/', tcourl='http://t.co/vMtKDgV5uK', indices=(117, 139))]",,,,,wp,en,10 stat boards did not present their FY06/07 annual reports to Parliament w/n the 6-month time frame - Png Eng Huat,1,0,0,0,False,0.9785714285714285,21,0.0
1773,2015-02-12 17:31:26,"""we need to look at the depoliticisation of the transitioning process."" - Low Thia Khiang 
http://t.co/IEDuKYFOU7",3,0,0,,,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-low-thia-khiang/', tcourl='http://t.co/IEDuKYFOU7', indices=(91, 113))]",,,,,wp,en,"""we need to look at the depoliticisation of the transitioning process."" - Low Thia Khiang ",1,0,0,0,False,0.8,16,-0.2732
1774,2015-02-12 12:52:55,"It is necessary to highlight some key facts, as these misimpressions need to be debunked. - Sylvia Lim

http://t.co/biLWSmUpyP",7,3,0,,,"[TextLink(text='wp.sg/2015/02/debate…', url='http://wp.sg/2015/02/debate-on-the-auditor-generals-report-on-the-audit-of-ahpetc-mp-sylvia-lim/', tcourl='http://t.co/biLWSmUpyP', indices=(104, 126))]",,,,,wp,en,"It is necessary to highlight some key facts, as these misimpressions need to be debunked. - Sylvia Lim",1,0,0,0,False,0.8857142857142857,18,0.34
1775,2015-02-09 12:21:56,"Chairman of AHPETC Sylvia Lim stated that the AHPETC will respond to the AGO's report in Parliament this Thursday.
http://t.co/DAvq7YzUoS",3,1,0,,,"[TextLink(text='ahpetc.sg/media-release-…', url='http://www.ahpetc.sg/media-release-09-february-2015/', tcourl='http://t.co/DAvq7YzUoS', indices=(115, 137))]",,,,,wp,en,Chairman of AHPETC Sylvia Lim stated that the AHPETC will respond to the AGO's report in Parliament this Thursday.,1,0,0,0,False,0.9714285714285714,19,0.0
1776,2015-01-26 13:28:08,"AHPETC reports its S&amp;CC arrears rate for households is 5.66% as at 30 September 2014.

Full report here: http://t.co/feR0bYWNMw",3,2,0,,,"[TextLink(text='bit.ly/1xXIavT', url='http://bit.ly/1xXIavT', tcourl='http://t.co/feR0bYWNMw', indices=(109, 131))]",,,,,wp,en,AHPETC reports its S&CC arrears rate for households is 5.66% as at 30 September 2014.Full report here: ,1,0,0,0,False,0.8928571428571429,18,0.0
1777,2014-12-12 12:20:58,"Chairman of AHPETC Sylvia Lim responds to MOS Desmond Lee, and reiterated the AHPETC's commitment to residents. 

http://t.co/dKcuVRf05Q",3,4,0,,,"[TextLink(text='ahpetc.sg/pap-concedes-a…', url='http://www.ahpetc.sg/pap-concedes-accountability-and-transparency-accusation-a-non-starter-media-release-12-december-2014', tcourl='http://t.co/dKcuVRf05Q', indices=(114, 136))]",,,,,wp,en,"Chairman of AHPETC Sylvia Lim responds to MOS Desmond Lee, and reiterated the AHPETC's commitment to residents. ",1,0,0,0,False,0.9571428571428572,18,0.3818
1778,2014-11-22 04:58:14,"AHPETC Vice-chairmen Pritam Singh and Png Eng Huat respond to Minister of State for the MND. 

http://t.co/wbxCW93yWo",1,2,0,,,"[TextLink(text='ahpetc.sg/media-release-…', url='http://www.ahpetc.sg/media-release-22-november-2014', tcourl='http://t.co/wbxCW93yWo', indices=(95, 117))]",,,,,wp,en,AHPETC Vice-chairmen Pritam Singh and Png Eng Huat respond to Minister of State for the MND. ,1,0,0,0,False,0.8214285714285714,17,0.0
1779,2014-09-14 23:54:12,Paid a visit to our friends at Geylang Serai. Hope you got your copy of the Hammer. Happy reading! #hammer http://t.co/YHqgUtKuMW,2,5,0,,hammer,,"[Photo(previewUrl='https://pbs.twimg.com/media/BxiCXeSCUAEkTqv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BxiCXeSCUAEkTqv?format=jpg&name=orig', altText=None)]",,,,wp,en,Paid a visit to our friends at Geylang Serai. Hope you got your copy of the Hammer. Happy reading!  ,0,0,1,0,False,0.9214285714285714,21,0.8748
1780,2014-08-31 08:59:32,Good to see familiar faces at our Hammer Outreach at Aljunied GRC. Have a great weekend! #aljunied http://t.co/BHCBQQIXqe,2,5,0,,aljunied,,"[Photo(previewUrl='https://pbs.twimg.com/media/BwWvUskCcAA7b1R?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BwWvUskCcAA7b1R?format=jpg&name=orig', altText=None)]",,,,wp,en,Good to see familiar faces at our Hammer Outreach at Aljunied GRC. Have a great weekend!  ,0,0,1,0,False,0.8642857142857143,18,0.8553
1781,2014-08-13 15:02:59,Flag distribution on National Day with the WP Youth Wing and grassroots volunteers! #nationalday2014 #sg49 http://t.co/R8cx7qBU3N,0,2,0,,nationalday2014 sg49,"[TextLink(text='ow.ly/i/6xO6t', url='http://ow.ly/i/6xO6t', tcourl='http://t.co/R8cx7qBU3N', indices=(107, 129))]",,,,,wp,en,Flag distribution on National Day with the WP Youth Wing and grassroots volunteers!   ,1,0,0,0,False,0.9214285714285714,16,0.4633
1783,2014-08-07 06:02:08,Thanks to our volunteers for producing this video for this year's National Day!… http://t.co/uMeR0yeUMH,1,2,0,,,"[TextLink(text='instagram.com/p/rYuKdmG-mo/', url='http://instagram.com/p/rYuKdmG-mo/', tcourl='http://t.co/uMeR0yeUMH', indices=(81, 103))]",,,,,wp,en,Thanks to our volunteers for producing this video for this year's National Day!… ,1,0,0,0,False,0.7357142857142858,14,0.4926
1784,2014-08-06 07:01:51,The Workers' Party National Day Video 2014 http://t.co/uiGVgNLFx4,3,2,0,,,"[TextLink(text='wp.sg/2014/08/the-wo…', url='http://wp.sg/2014/08/the-workers-party-national-day-video-2014/', tcourl='http://t.co/uiGVgNLFx4', indices=(43, 65))]",,,,,wp,en,The Workers' Party National Day Video 2014 ,1,0,0,0,False,0.4642857142857143,8,0.4019
1785,2014-08-05 14:21:53,Office Bearers of the Workers' Party for the Term of 2014 to 2016 http://t.co/N1wsa90gXt,3,2,0,,,"[TextLink(text='wp.sg/2014/08/office…', url='http://wp.sg/2014/08/office-bearers-of-the-workers-party-for-the-term-of-2014-to-2016/', tcourl='http://t.co/N1wsa90gXt', indices=(66, 88))]",,,,,wp,en,Office Bearers of the Workers' Party for the Term of 2014 to 2016 ,1,0,0,0,False,0.6285714285714286,14,0.4019
1786,2014-08-03 07:20:21,"by @wpsg ""MP Low Thia Khiang's new found canine friend at the 7-month dinner, wearing the customized… http://t.co/swVgStPuuI",0,1,0,"[User(username='wpsg', id=17300623, displayname=""The Workers' Party"", rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,"[TextLink(text='instagram.com/p/rOj7yzDvZN/', url='http://instagram.com/p/rOj7yzDvZN/', tcourl='http://t.co/swVgStPuuI', indices=(102, 124))]",,,,,wp,en,"by @wpsg ""MP Low Thia Khiang's new found canine friend at the 7-month dinner, wearing the customized… ",1,0,0,0,False,0.8857142857142857,18,0.2732
1787,2014-07-27 09:46:00,"The Workers' Party held its Conference of Organisers on 27 July 2014
http://t.co/wfIt8HHkUv",3,2,0,,,"[TextLink(text='wp.sg/2014/07/worker…', url='http://wp.sg/2014/07/workers-party-cec-election-2014', tcourl='http://t.co/wfIt8HHkUv', indices=(69, 91))]",,,,,wp,en,The Workers' Party held its Conference of Organisers on 27 July 2014,1,0,0,0,False,0.6428571428571429,12,0.4019
1788,2014-07-09 17:34:20,"Out-of-Pocket Payments and Inclusion of Pensioners (Debate on MediShield Life Committee Report) – MP Png Eng Huat

http://t.co/USBeq99Lbh",2,4,0,,,"[TextLink(text='wp.sg/2014/07/out-of…', url='http://wp.sg/2014/07/out-of-pocket-payments-and-inclusion-of-pensioners-debate-on-medishield-life-committee-report-mp-png-eng-huat/', tcourl='http://t.co/USBeq99Lbh', indices=(115, 137))]",,,,,wp,en,Out-of-Pocket Payments and Inclusion of Pensioners (Debate on MediShield Life Committee Report) – MP Png Eng Huat,1,0,0,0,False,0.9642857142857143,17,0.0
1789,2014-07-09 10:54:36,"Keeping Healthcare Costs Manageable (Debate on MediShield Life Committee Report) – MP Muhamad Faisal Abdul Manap

http://t.co/qjVtspofeA",3,1,0,,,"[TextLink(text='wp.sg/2014/07/keepin…', url='http://wp.sg/2014/07/keeping-healthcare-costs-manageable-debate-on-medishield-life-committee-report-mp-muhamad-faisal-abdul-manap/', tcourl='http://t.co/qjVtspofeA', indices=(114, 136))]",,,,,wp,en,Keeping Healthcare Costs Manageable (Debate on MediShield Life Committee Report) – MP Muhamad Faisal Abdul Manap,1,0,0,0,False,0.9571428571428572,16,0.0
1790,2014-07-08 12:49:23,"Keeping Healthcare Costs Manageable - NCMP Yee Jenn Jong

http://t.co/InKteEhkN2",1,2,0,,,"[TextLink(text='wp.sg/2014/07/keepin…', url='http://wp.sg/2014/07/keeping-healthcare-costs-manageable-debate-on-medishield-life-committee-report-ncmp-yee-jenn-jong/', tcourl='http://t.co/InKteEhkN2', indices=(58, 80))]",,,,,wp,en,Keeping Healthcare Costs Manageable - NCMP Yee Jenn Jong,1,0,0,0,False,0.5571428571428572,9,0.0
1791,2014-07-08 12:48:43,Integrated Shield Plans - NCMP Gerald Giam http://t.co/DnC3XdrBbM,1,2,0,,,"[TextLink(text='wp.sg/2014/07/debate…', url='http://wp.sg/2014/07/debate-on-medishield-life-committee-report-ncmp-gerald-giam/', tcourl='http://t.co/DnC3XdrBbM', indices=(43, 65))]",,,,,wp,en,Integrated Shield Plans - NCMP Gerald Giam ,1,0,0,0,False,0.4642857142857143,8,0.0
1792,2014-07-07 15:50:28,MP Sylvia Lim's speech in Parliament on 7 July 2014  http://t.co/XEDHlsmav6,0,1,0,,,"[TextLink(text='wp.sg/2014/07/corrup…', url='http://wp.sg/2014/07/corruption-drug-trafficking-and-other-serious-crimes-confiscation-of-benefits-amendment-bill-mp-sylvia-lim/', tcourl='http://t.co/XEDHlsmav6', indices=(53, 75))]",,,,,wp,en,MP Sylvia Lim's speech in Parliament on 7 July 2014  ,1,0,0,0,False,0.5357142857142857,12,0.0
1793,2014-07-07 15:48:47,http://t.co/XEDHlsmav6,0,2,0,,,"[TextLink(text='wp.sg/2014/07/corrup…', url='http://wp.sg/2014/07/corruption-drug-trafficking-and-other-serious-crimes-confiscation-of-benefits-amendment-bill-mp-sylvia-lim/', tcourl='http://t.co/XEDHlsmav6', indices=(0, 22))]",,,,,wp,en,,1,0,0,0,False,0.15714285714285714,1,0.0
1794,2014-06-06 10:20:41,WP's statement on MediShield Life Review Committee's recommendations. http://t.co/xH2udpNP18,1,1,0,,,"[TextLink(text='wp.sg/2014/06/wps-st…', url='http://wp.sg/2014/06/wps-statement-on-medishield-life-review-committees-recommendations/', tcourl='http://t.co/xH2udpNP18', indices=(70, 92))]",,,,,wp,en,WP's statement on MediShield Life Review Committee's recommendations. ,1,0,0,0,False,0.6571428571428571,9,0.0
1795,2014-05-30 10:18:38,WP's Population Policy Paper published in Feb 2013 which Mr Low Thia Khiang reminded Parliament about today. http://t.co/g3U35CIrm1,1,3,0,,,"[TextLink(text='scribd.com/doc/126850975/…', url='http://www.scribd.com/doc/126850975/WP-Population-Policy-Paper-Feb-2013', tcourl='http://t.co/g3U35CIrm1', indices=(109, 131))]",,,,,wp,en,WP's Population Policy Paper published in Feb 2013 which Mr Low Thia Khiang reminded Parliament about today. ,1,0,0,0,False,0.9357142857142857,18,-0.2732
1796,2014-05-28 13:07:53,MP Pritam Singh’s speech (Debate on President’s Address 2014) http://t.co/r9HssPxDHA,0,1,0,,,"[TextLink(text='wp.sg/2014/05/mp-pri…', url='http://wp.sg/2014/05/mp-pritam-singhs-speech-debate-on-presidents-address-2014/', tcourl='http://t.co/r9HssPxDHA', indices=(62, 84))]",,,,,wp,en,MP Pritam Singh’s speech (Debate on President’s Address 2014) ,1,0,0,0,False,0.6,10,0.0
1797,2014-05-28 09:01:20,"Towards a Safe, Fair and Just Society - MP Sylvia Lim's speech (Debate on President's Address 2014) http://t.co/Ri7Rr2NZed",0,2,0,,,"[TextLink(text='wp.sg/2014/05/toward…', url='http://wp.sg/2014/05/towards-a-safe-fair-and-just-society-mp-sylvia-lims-speech-debate-on-presidents-address-2014/', tcourl='http://t.co/Ri7Rr2NZed', indices=(100, 122))]",,,,,wp,en,"Towards a Safe, Fair and Just Society - MP Sylvia Lim's speech (Debate on President's Address 2014) ",1,0,0,0,False,0.8714285714285714,18,0.6369
1798,2014-05-27 11:13:17,NCMP Yee Jenn Jong's speech (Debate on President's Address 2014) http://t.co/xTB4CINDmV,2,1,0,,,"[TextLink(text='wp.sg/2014/05/ncmp-y…', url='http://wp.sg/2014/05/ncmp-yee-jenn-jongs-speech-debate-on-presidents-address-2014/', tcourl='http://t.co/xTB4CINDmV', indices=(65, 87))]",,,,,wp,en,NCMP Yee Jenn Jong's speech (Debate on President's Address 2014) ,1,0,0,0,False,0.6214285714285714,11,0.0
1799,2014-05-27 11:01:35,NCMP Gerald Giam's speech (Debate on President's Address 2014) http://t.co/Q854r2zeAe,1,2,0,,,"[TextLink(text='wp.sg/2014/05/ncmp-g…', url='http://wp.sg/2014/05/ncmp-gerald-giams-speech-debate-on-presidents-address-2014/', tcourl='http://t.co/Q854r2zeAe', indices=(63, 85))]",,,,,wp,en,NCMP Gerald Giam's speech (Debate on President's Address 2014) ,1,0,0,0,False,0.6071428571428571,10,0.0
1800,2014-05-26 11:33:56,MP Muhamad Faisal Abdul Manap’s speech (Debate on President’s Address 2014) http://t.co/gtJ6eKVJTO,2,2,0,,,"[TextLink(text='wp.sg/2014/05/mp-muh…', url='http://wp.sg/2014/05/mp-muhamad-faisal-abdul-manaps-speech-debate-on-presidents-address-2014/', tcourl='http://t.co/gtJ6eKVJTO', indices=(76, 98))]",,,,,wp,en,MP Muhamad Faisal Abdul Manap’s speech (Debate on President’s Address 2014) ,1,0,0,0,False,0.7,12,0.0
1801,2014-05-26 10:29:11,MP Low Thia Khiang's speech on the President's Address http://t.co/NedVERP1J7,4,3,0,,,"[TextLink(text='wp.sg/2014/05/mp-low…', url='http://wp.sg/2014/05/mp-low-thia-khiangs-speech-debate-on-presidents-address-2014/', tcourl='http://t.co/NedVERP1J7', indices=(55, 77))]",,,,,wp,en,MP Low Thia Khiang's speech on the President's Address ,1,0,0,0,False,0.55,10,-0.2732
1803,2014-05-09 10:54:49,AHPETC: Spreading the Benefits of HIP http://t.co/TeZXv8V02E,2,1,0,,,"[TextLink(text='ahpetc.sg/spreading-the-…', url='http://www.ahpetc.sg/spreading-the-benefits-of-hip/', tcourl='http://t.co/TeZXv8V02E', indices=(38, 60))]",,,,,wp,en,AHPETC: Spreading the Benefits of HIP ,1,0,0,0,False,0.42857142857142855,7,0.3818
1804,2014-04-30 15:37:47,WP's May Day 2014 Message: Value the contributions of mature workers http://t.co/CieaBWnGhJ,6,2,0,,,"[TextLink(text='wp.sg/2014/04/wp-may…', url='http://wp.sg/2014/04/wp-may-day-2014-message-value-the-contributions-of-mature-workers/', tcourl='http://t.co/CieaBWnGhJ', indices=(69, 91))]",,,,,wp,en,WP's May Day 2014 Message: Value the contributions of mature workers ,1,0,0,0,False,0.65,12,0.6369
1805,2014-03-13 15:25:47,MP Pritam Singh's speech on the Protection from Harassment Bill http://t.co/7NesYyZHHl,1,3,0,,,"[TextLink(text='wp.sg/2014/03/protec…', url='http://wp.sg/2014/03/protection-from-harassment-bill-mp-pritam-singh/', tcourl='http://t.co/7NesYyZHHl', indices=(64, 86))]",,,,,wp,en,MP Pritam Singh's speech on the Protection from Harassment Bill ,1,0,0,0,False,0.6142857142857143,11,-0.5423
1807,2014-03-13 07:46:50,MP Muhamad Faisal's #cos2014 cut on the homeless http://t.co/CbvT3ryqSD #SGBudget2014,0,1,0,,cos2014 sgbudget2014,"[TextLink(text='wp.sg/2014/03/cos-20…', url='http://wp.sg/2014/03/cos-2014-debate-msf-the-homeless-mp-muhamad-faisal-abdul-manap/', tcourl='http://t.co/CbvT3ryqSD', indices=(49, 71))]",,,,,wp,en,MP Muhamad Faisal's  cut on the homeless  ,1,0,0,0,False,0.6071428571428571,10,-0.2732
1808,2014-03-12 18:16:48,MP Low Thia Khiang's #cos2014 cut on home based care http://t.co/9hyHjElAbl #SGBudget2014,1,2,0,,cos2014 sgbudget2014,"[TextLink(text='wp.sg/2014/03/cos-20…', url='http://wp.sg/2014/03/cos-2014-debate-moh-home-based-care-mp-low-thia-khiang/', tcourl='http://t.co/9hyHjElAbl', indices=(53, 75))]",,,,,wp,en,MP Low Thia Khiang's  cut on home based care  ,1,0,0,0,False,0.6357142857142857,12,0.0
