cleanedContent,content_length,hashtags,sentiment_score,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,likeCount,quoteCount,part_of_convo
Dennis: We think that the use of CPF should allow for more flexibility to meet the real needs of Singaporeans ,0.9142857142857144,empoweryourfuture,0.5563,0,0,0,0,3,0,False
@dk point noted.,0.1142857142857142,,0.0,0,0,0,0,0,0,True
Eduardo Saverin meets Prime Minister Lee Hsien Loong and gives a  to Singapore's  dedication,0.9714285714285714,shoutout smartnation,0.0,1,0,0,0,1,0,False
WP Rally Speech (Video) Low Thia Khiang at Moulmein-Kallang GRC (2/5)    ,0.8571428571428571,wp wpsg sgelections,0.1613,0,0,0,0,1,0,False
". @DanielPSGoh opposes the  Bill in its current form, and questions the proposed policy's effectiveness ",0.7714285714285715,nea,0.0,0,0,1,0,2,0,False
@bonboniecoke disallowed? Your retweet is in the tweet stream and can be seen.,0.5571428571428572,,0.0,0,0,0,0,0,0,True
Mr Low Thia Khiang's speech in Mandarin and English (21 Oct 2011) ,0.6142857142857143,,-0.2732,1,0,0,0,3,0,False
Well wishes for PM Lee have begun pouring in. We feel the love SG! Tag  so we may view n compile them. ,0.9928571428571428,getwellsoonpm,0.8016,0,0,1,0,5,0,False
"Recipients for PAP Commendation Medal - Goh Yeow Tin, BBM, Chang Meng Teng, BBM (L), Toh Lim Mok, BBM(L) ",0.8214285714285714,papawards,0.4767,0,0,0,0,0,0,False
Mr Pritam Singh's speech (20 Oct 2011) ,0.4214285714285714,,0.0,1,0,0,0,2,0,False
"""His home was spartan n his habits frugal... He imparted these habits to the government."" - PM @leehsienloong's Eulogy for Mr ",0.9785714285714284,leekuanyew,0.0,0,0,0,0,3,0,False
"Not more than 2 years after their ORD, ideally. This would result in a less steep physical training curve when preparing for IPPT or ICTs.",0.9857142857142858,,0.4215,0,0,0,0,1,0,False
"HAPPY TEACHERS' DAY today!With love and respect, from all of us at The People's Action Party. ",0.8285714285714286,,0.9406,0,0,1,0,11,0,False
"Climate change is real. Know more about the Government’s initiatives, as shared on Budget 2020, that focuses on sustaining Singapore for the future generation.Read here: ",0.6892857142857143,,0.34,1,0,0,0,5,1,False
"A palpable sense of grief permeates e air amid cries of ""LEE KUAN YEW"" as the gun carriage begins its journey to UCC ",0.9928571428571428,,-0.8074,0,0,1,0,10,0,False
  ,0.35,empoweryourfuture ge2015,0.0,0,0,1,0,9,0,False
Block Visit at  block 124 Ivory Heights   ,0.5785714285714286,gracefu yuhuasmc,-0.7003,0,0,1,0,0,0,False
"Sylvia: I'm sure the PAP wants to make the town council issue or saga, as they have created it, a focal point. ",0.8428571428571429,ge2015,0.5106,0,0,0,0,5,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
Secretary-General Mr Low Thia Khiang addresses the rally in Mandarin  ,0.7857142857142857,empoweryourfuture,-0.2732,0,0,1,0,1,0,False
"Ong Ye Kung recounts a story, that has taught him 1. technology empowers modern democracy2. the power of coming together.  ",0.9785714285714284,ge2015 pap4sg,0.0,0,0,0,0,5,0,False
" of  session happening right now, on Facebook! ",0.6285714285714286,livetweets liveqna,0.0,0,0,1,0,2,0,False
"Find out more about Hong Tat, who was introduced this morn at Bishan-Toa Payoh  ",0.8071428571428572,ge pap4sg,0.0,1,0,0,0,2,0,False
"1-2-3 in Potong Pasir: 1 Vision, 2-gether, serving 3 generations of residents in Potong Pasir.  ",0.95,ge2015 pap4sg,0.25,1,0,0,0,4,0,False
Leon: We should thank the philanthropists who built schools and hospitals ,0.6571428571428571,empoweryourfuture,0.3612,0,0,0,0,0,0,False
DPM Teo: We have a good slate of candidates from the private sector in this  ,0.6857142857142857,sgelections pap4sg,0.4404,0,0,0,0,2,0,False
"LIVE from  guest speaker, Marsiling-YewTee GRC candidate, Alex Yam takes the stage  ",0.8928571428571429,cck ge2015 pap4sg,0.0,0,0,1,0,7,0,False
"Last year, 21 guns sounded in a poignant salute to Mr Lee1 of the artillery casing has been presented to the PAP ",0.8071428571428572,,0.0,0,0,1,0,16,0,False
"Darryl David speaks first, quoting the late LKY who stood there before him saying ""This is not a game of cards..."" ",0.9785714285714284,,0.0,0,0,2,0,3,0,False
Stay safe everyone. Cooperate with the authorities and take social distancing measures seriously. We will all get through this together.,0.4857142857142857,,0.296,0,0,0,0,5,0,True
WP votes NO to the announcement of GST hike in 2021-2025. Read our full press statement here:  ,0.4214285714285714,,-0.0516,1,0,1,0,30,0,False
Sylvia queries the effectiveness of regulations since about 2009 in preventing the inflow of corrupt monies. ,0.7785714285714286,,-0.0258,0,0,1,0,9,0,False
"""I don't just know this, I live this."" - the crowd cheers as Amrin Amin speaks of S'pore as ""an exceptional country"" ",0.9928571428571428,,0.4767,0,0,1,0,4,0,False
WP's Population Policy Paper published in Feb 2013 which Mr Low Thia Khiang reminded Parliament about today. ,0.9357142857142856,,-0.2732,1,0,0,0,3,0,False
"Seck Guan: Dr Koh Poh Koon, self-declared Son of Punggol, deserted Punggol East residents to be the godson of Ang Mo Kio GRC.",0.8928571428571429,,0.0,0,0,0,0,2,0,False
Sylvia asks about the policies and approaches Prisons take toward the mental health needs of inmates. ,0.7285714285714285,,0.0,0,0,1,0,3,0,False
Sylvia joins residents of Kovan Melody in Serangoon division this afternoon to get into the festive mood!  ,0.7928571428571428,cny,0.5093,0,0,1,0,5,0,False
WP’s Statement on MRT service disruptions ,0.4428571428571428,,-0.34,1,0,0,0,1,0,False
"The  says dry conditions and westerly winds mean PSI reading for haze on June 21,likely to be in ""very unhealthy"" range.",1.0,metrologicalservice,-0.5709,0,0,0,0,0,0,False
Teaching Moments from Fighting COVID-19Associate Professor Ben Leong shares his personal reflections on how Singapore has dealt with the COVID-19 situation.,0.6392857142857142,,-0.0772,1,0,0,0,7,0,False
Lighting the lamps to celebrate the Festival of Lights!  ,0.4714285714285714,deepaoli,0.8016,0,0,1,0,2,0,False
"RT pic by @KellyTayBT: Tharman n Team greets SFP at nomination ctr for Bukit Batok, Yuhua, Jurong, West Coast  ",1.0,ge2015,0.1531,0,0,1,0,2,0,False
"Thanks for all the interest. Not agency-run, not PR trained, not fake. Run by volunteers, and on Sunday the funny guy is on duty.",0.9214285714285714,,0.8848,0,0,0,0,1,0,False
 The state funeral procession makes its way through the city to the UCC. ,0.6714285714285714,rememberingsrnathan,-0.3612,0,0,1,0,21,1,False
Sylvia: You have the power to vote for a more balanced system...vote for a Singapore that respects differences ,0.9214285714285714,empoweryourfuture,0.3182,0,0,0,0,3,0,False
"Thank you YP activists for your courage, dedication and hard work!  ",0.8,,0.68,1,0,1,0,2,0,False
"Chairman of AHPETC Sylvia Lim responds to MOS Desmond Lee, and reiterated the AHPETC's commitment to residents. ",0.9571428571428572,,0.3818,1,0,0,0,4,0,False
"Leon: We need a strong Opposition to ensure that the Government's economic goals are your goals, not their goals ",0.9357142857142856,empoweryourfuture,0.7096,0,0,0,0,3,0,False
Choong Yong also touched on the columbarium issue in Sengkang West SMC.,0.5071428571428571,,0.0,0,0,0,0,1,0,False
 - Liane's journey  us @  ,0.3107142857142857,walkwithwp,0.0,2,5,0,0,22,3,False
The Workers' Party wishes our Muslim friends Selamat Hari Raya! ,0.4571428571428571,,0.7712,0,0,1,0,18,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"WATCH this short clip, featuring Murali's Hwa Chong schoolmates, who have come forth to endorse him. ",0.9785714285714284,sgbyelection,0.3182,1,0,0,0,4,0,False
"Dr. Lily Neo's heart-warming post of the story of Mr Chor, has got our attention today. More on FB & Insta  ",0.9928571428571428,papcares,0.0,0,0,1,0,0,0,False
"We’re counting down to 7pm, where PM Lee’s NationalDayMessage will be broadcast. Stay w us for live-tweets.  ",0.9928571428571428,ndm2015,0.0,0,0,1,0,5,0,False
"This morning, Prime Minister and PAP Secretary-General Lee Hsien Long was at the PAP Community Foundation’s (PCF) Family Day. At the event, PM Lee reaffirmed PCF’s commitment to providing affordable, quality preschool and senior care services. ",0.8714285714285714,,0.7003,0,0,1,0,13,0,False
MP Low Thia Khiang: MOH - Mental illness   ,0.8357142857142857,cos2012 sgbudget,-0.5859,0,0,0,0,0,0,False
Pritam: The PAP narrative underestimates the sense of righteousness and justice in our community ,0.7285714285714285,wpsg,0.3182,0,0,0,0,3,0,False
"""We're very happy, at the same time we're very humbled..."" - @leehsienloong in his Thank You speech   ",0.9857142857142858,ge2015 pap4sg,0.7574,0,0,1,0,58,0,False
"Tomorrow, 7:30am, on @official938LIVE MOS Maliki Osman delves into housing policies announced at  pic by MND ",0.9785714285714284,ndrsg,0.0,0,0,1,0,0,0,False
"The recent Fortitude Budget announced by Deputy Prime Minister and Finance Minister, Heng Swee Keat focused on supporting workers and businesses to gain job opportunities and employment while the economy continues to recover.",0.8857142857142857,,0.8885,1,0,0,0,6,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
We stand together. Here’s to the last 3 days of campaigning.  ,0.2678571428571428,teamsengkang,0.0,0,0,4,0,2014,49,False
"@rainnabe @tanhuiyi Yes, she should! 😉 ",0.1392857142857143,,0.4574,0,1,0,1,1,0,True
"DPM Teo: ""PAP Manifesto tackles practical issues""   ",0.6928571428571428,sgelections sgelection,0.0,0,0,0,0,0,0,False
PM @leehsienloong shared his vision for the SGreans to have better lives in his   speech. Happy May Day! ,0.95,mdrsg,0.8832,0,0,1,0,1,0,False
Sylvia argued that an unhealthy culture seems to have developed within some quarters of the People's Association. ,0.8142857142857143,,-0.7096,0,0,1,0,13,0,False
WP Rally  1 May (Sunday) Today Yishun Stadium : Nee Soon GRC    ,0.7642857142857142,wp wpsg sgelections,0.4084,0,0,0,0,2,0,False
"Mr Sitoh Yih Pin: The kampung spirit is alive and strong in Potong Pasir SMC, I'm determined to keep it going.",0.7857142857142857,,0.8402,0,0,0,0,1,0,False
Mah Bow Tan Blk visit to Blk 247.   ,0.5714285714285714,sgelection sgelections,0.0,0,0,0,0,0,0,False
AHPETC: Spreading the Benefits of HIP ,0.4285714285714285,,0.3818,1,0,0,0,1,0,False
"Minister for Culture, Community and Youth Grace Fu encouraged Singaporeans to continue to build a caring and inclusive society amid Covid-19 outbreak. ",0.6214285714285714,,0.4215,1,0,0,0,9,0,False
This could be done until critical mass is reached.,0.3571428571428571,,-0.2263,0,0,0,0,0,0,False
"""What counts is not the promises we make, but the promises we keep..."" - SG LHL launches   ",0.9428571428571428,pap partymanifesto,-0.5216,0,0,1,0,9,0,False
"Singaporeans who are not happy with the country should try to improve things instead of running down the country,... ",0.9928571428571428,,-0.0253,1,0,0,0,2,0,False
"PAP launches its manifeso titled ""Securing Our Future Together""  ",0.6285714285714286,sgelections sgelection,0.3182,0,0,0,0,0,0,False
"But unlike Pokémon, they can't use stardust or candies to power up for the next day. 😢",0.6142857142857143,,0.0,0,0,0,0,6,0,False
">700,000 Singaporeans to enjoy a slew of benefits as part of the SG50 Seniors Package.  ",0.9428571428571428,,0.7003,1,0,1,0,2,0,False
"This year, the PAP Awards 2012 comes to you live from the historic Kallang Theatre. This year, the theme for the awards is ""Serving as One!""",1.0,,0.7424,0,0,0,0,0,0,False
"Rivervale Plaza, a familiar place to everyone in  ",0.5857142857142857,punggoleast,0.0,0,0,1,0,5,0,False
Serving Singaporeans: MP-elect Alex Yam helping his residents in Yew Tee.  ,0.7428571428571429,pap4sg,0.296,0,0,1,0,8,0,False
"Minister for Home Affairs and Minister for Law @kshanmugam said that the Government will continue to fight Covid-19, while making sure people’s livelihoods are protected. ",0.6928571428571428,,0.5423,1,0,0,0,14,0,False
Bernard: The future of Singapore lies in active investment in our fellow Singaporeans here and now.   ,0.9428571428571428,ge2015 wpsg empoweryourfuture,-0.0258,0,0,0,0,2,0,False
"The new Industry Transformation Roadmaps must aggressively accommodate the training, placement and hiring of Singaporeans, in addition to their other objectives.",0.575,,-0.3182,0,0,0,0,2,0,True
"Pritam: Residents of Aljunied GRC, - you are the face of the new Singapore - a confident and respected Singapore. ",0.9428571428571428,empoweryourfuture,0.743,0,0,0,0,1,0,False
House to house visit  at Blk 4 Rochor Centre.   ,0.7142857142857143,denisephua moulmeinkallanggrc,0.0,0,0,1,0,0,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"""We, as a government, as a country, take care of our people. They are Singapore, united."" - Lim Swee Say  ",0.9642857142857144,ge2015,0.4939,0,0,1,0,9,0,False
".@HeTingru:""I don't want a future where our leaders tell us what to do, or what to think.""   ",1.0,ge2015 empoweryourfuture,-0.0572,0,0,1,0,16,0,False
Happy Fathers' Day to all dads out there! ,0.3,,0.6114,0,5,0,0,18,1,False
"Dear friends, get involved in GE2011 by following @wpsg & @wpyw. These are the Workers' Party official twitter accounts. Pls RT :-)",0.9357142857142856,,0.875,0,0,0,0,0,0,False
PM Lee National Day Rally starting soon! Stay tuned :),0.3857142857142857,,0.5093,0,0,0,0,4,0,False
"""Lovely time with residents and NUS students at their annual health screening."" - ESM Goh  ",0.95,pap4sg marineparade,0.5859,0,0,1,0,6,0,False
MP Lee Li Lian's speech at  ,0.45,sgbudget2014,0.0,1,0,0,0,2,0,False
Budget 2011: MCYS - Singapore Soccer (by Sylvia Lim)  ,0.5642857142857143,wpsg,0.0,0,0,0,0,0,0,False
"An initiative of MP Chen Show Mao, trees were planted in Paya Lebar's Clean & Green campaign  ",0.8357142857142857,,0.4019,1,0,1,0,5,0,False
WP rally at Yishun using time-lapse (via @mrbrown)     ,0.7714285714285715,sgelections wp wpsg timelapse,0.4084,0,0,0,0,0,0,False
  ,0.35,empoweryourfuture ge2015,0.0,0,0,1,0,9,0,False
"No lah @mrbrown, this one confirm don't need licence! @VivianBala has clarified earlier today. ",0.8357142857142857,,-0.3595,1,0,0,0,2,0,True
"We love this post by @amelieseah and would like to share it w u, (with permission of course)  ",0.9928571428571428,,0.836,1,0,1,0,18,0,False
The Health Ministry has sufficient stocks of approximately nine million masks and there are plans to place more orders as the haze worsens.,0.9928571428571428,,-0.4767,0,0,0,0,0,0,False
Little Keller shares his ambition with Minister K Shanmugam. ,0.6,,0.2315,1,0,0,0,0,0,False
Statement from the Prime Minister's Office on Aljunied-Hougang-Punggol East Town Council Hawker... ,0.8642857142857143,,0.0,1,0,0,0,0,0,False
Min K. Shanmugam highlights how the diverse backgrounds and experiences of Louis Ng and Henry Kwek will benefit the Nee Soon team. ,0.9857142857142858,pap4sg,0.4588,0,0,0,0,2,0,False
@peterl61i SGUnited Portal merely serves as a platform to facilitate the movement and to help match volunteers to the cause. And also for Singaporeans to find resources to connect with the Government and with each other. Our people are taking actions by themselves.,0.9464285714285714,,0.4019,0,0,0,0,1,0,True
ST: WP's Chen Show Mao has good credentials: George Yeo 3/4/11     ,0.8285714285714286,wp wpsg wpge2011 sgelections,0.4404,0,0,0,0,0,0,False
Mr Low: Workers' Party supporters are as loyal as any other Singaporeans  ,0.6571428571428571,empoweryourfuture,0.765,0,0,0,0,9,0,False
Sylvia Lim queries potential breach of trust arising from Intra-ASEAN  information sharing |  ,0.8214285714285714,crime wpinparliament,0.7269,0,0,1,0,0,0,False
"MP Jamus Lim - There is a strong likelihood that the increase in GST will further feed inflation. In practice, we have often observed increases in inflation following the introduction of value-added taxes, such as the GST.",0.7928571428571428,,0.6808,0,0,0,0,2,0,True
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
"Know more about Chia Hsing, who was introduced as part of the PAP  GRC team.  ",0.9571428571428572,chuachukang sgelections papforsg,0.0,1,0,0,0,0,0,False
"Meanwhile... Chan Chun Sing, Indranee and team arrive at Tanjong Pagar nomination centre!  photo: @YahooSG ",0.9714285714285714,ge2015,0.0,0,0,1,0,4,0,False
